datetime,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,hour,day_of_week,month,day_of_year
2024-10-26 15:00:00,0.1,0.1,0.1,21.2,196.7,23.5,58.6,3.4,15,5,10,300
2024-10-26 16:00:00,0.1,0.2,0.1,89.3,272.1,24.7,61.4,3.9,16,5,10,300
2024-10-26 17:00:00,0.2,0.1,0.1,76.8,275.8,21.8,56.0,3.0,17,5,10,300
2024-10-26 18:00:00,0.3,0.1,0.2,66.4,692.3,22.1,53.3,3.8,18,5,10,300
2024-10-26 19:00:00,0.2,0.4,0.2,51.8,477.7,22.6,53.6,4.7,19,5,10,300
2024-10-26 20:00:00,0.2,0.1,0.2,97.0,474.5,25.9,56.1,3.7,20,5,10,300
2024-10-26 21:00:00,,,,,,,,,21,5,10,300
2024-10-26 22:00:00,0.2,0.2,0.1,92.7,198.7,19.5,56.5,3.5,22,5,10,300
2024-10-26 23:00:00,0.1,0.1,0.1,65.9,531.4,21.9,54.1,3.3,23,5,10,300
2024-10-27 00:00:00,0.2,0.2,0.1,52.4,397.8,22.7,53.4,4.0,0,6,10,301
2024-10-27 01:00:00,0.2,0.2,0.1,42.5,243.5,21.9,64.5,3.1,1,6,10,301
2024-10-27 02:00:00,0.2,0.1,0.2,30.0,215.0,19.2,57.6,4.8,2,6,10,301
2024-10-27 03:00:00,0.1,0.1,0.1,61.0,220.0,23.7,48.4,4.6,3,6,10,301
2024-10-27 04:00:00,0.1,0.2,0.1,63.1,358.4,21.6,58.1,5.0,4,6,10,301
2024-10-27 05:00:00,0.2,0.2,0.1,43.4,222.0,23.0,56.1,5.0,5,6,10,301
2024-10-27 06:00:00,0.2,0.1,0.1,63.8,278.9,25.0,59.2,4.5,6,6,10,301
2024-10-27 07:00:00,0.4,0.3,0.1,43.7,271.5,19.0,55.3,4.6,7,6,10,301
2024-10-27 08:00:00,0.2,0.3,0.2,70.6,530.4,18.5,64.6,4.1,8,6,10,301
2024-10-27 09:00:00,0.3,0.3,0.2,35.1,536.4,23.1,57.4,3.4,9,6,10,301
2024-10-27 10:00:00,0.3,0.2,0.1,32.7,284.4,17.9,57.1,4.6,10,6,10,301
2024-10-27 11:00:00,0.1,0.2,0.1,45.3,318.6,21.1,56.6,3.5,11,6,10,301
2024-10-27 12:00:00,0.1,0.3,0.1,69.5,381.6,20.8,60.5,4.3,12,6,10,301
2024-10-27 13:00:00,0.1,0.2,0.1,31.4,316.0,22.6,60.2,4.5,13,6,10,301
2024-10-27 14:00:00,0.2,0.2,0.1,75.9,379.9,20.6,56.2,4.1,14,6,10,301
2024-10-27 15:00:00,0.2,0.2,0.1,25.9,211.7,22.9,58.3,4.3,15,6,10,301
2024-10-27 16:00:00,0.1,0.2,0.1,45.2,336.7,19.8,56.9,3.6,16,6,10,301
2024-10-27 17:00:00,0.2,0.2,0.1,28.4,318.5,19.4,62.4,4.5,17,6,10,301
2024-10-27 18:00:00,0.2,0.3,0.1,17.6,776.0,22.0,51.7,4.9,18,6,10,301
2024-10-27 19:00:00,0.2,0.3,0.2,57.8,546.0,22.1,56.5,4.0,19,6,10,301
2024-10-27 20:00:00,0.4,0.4,0.2,46.5,525.5,22.5,57.2,3.2,20,6,10,301
2024-10-27 21:00:00,0.1,0.3,0.1,28.5,254.3,24.9,65.1,4.2,21,6,10,301
2024-10-27 22:00:00,0.1,0.2,0.2,40.6,470.2,24.5,64.1,3.7,22,6,10,301
2024-10-27 23:00:00,0.4,0.2,0.1,59.5,148.2,22.8,60.1,3.8,23,6,10,301
2024-10-28 00:00:00,0.2,0.2,0.1,43.0,350.6,23.5,53.4,3.3,0,0,10,302
2024-10-28 01:00:00,0.1,0.2,0.1,46.1,298.9,22.4,58.6,4.3,1,0,10,302
2024-10-28 02:00:00,,,,,,,,,2,0,10,302
2024-10-28 03:00:00,,,,,,,,,3,0,10,302
2024-10-28 04:00:00,0.2,0.2,0.2,39.3,295.8,20.8,59.0,5.0,4,0,10,302
2024-10-28 05:00:00,0.2,0.2,0.2,38.8,347.2,20.4,59.3,3.4,5,0,10,302
2024-10-28 06:00:00,0.1,0.4,0.2,36.9,236.9,24.2,54.1,4.8,6,0,10,302
2024-10-28 07:00:00,,,,,,,,,7,0,10,302
2024-10-28 08:00:00,0.3,0.3,0.2,42.8,501.2,25.7,54.3,4.4,8,0,10,302
2024-10-28 09:00:00,0.4,0.3,0.2,38.6,338.9,19.6,56.8,4.4,9,0,10,302
2024-10-28 10:00:00,0.2,0.3,0.1,32.5,349.8,24.4,60.5,4.1,10,0,10,302
2024-10-28 11:00:00,0.3,0.3,0.2,67.8,334.9,21.0,59.2,3.8,11,0,10,302
2024-10-28 12:00:00,0.2,0.2,0.1,81.7,236.7,22.7,60.9,4.9,12,0,10,302
2024-10-28 13:00:00,0.2,0.5,0.1,49.9,210.6,19.3,69.1,3.3,13,0,10,302
2024-10-28 14:00:00,0.2,0.3,0.2,51.2,235.7,18.2,71.3,3.4,14,0,10,302
2024-10-28 15:00:00,0.1,0.2,0.2,37.8,313.2,24.8,58.8,3.0,15,0,10,302
2024-10-28 16:00:00,0.2,0.2,0.2,76.4,294.0,21.0,63.0,4.5,16,0,10,302
2024-10-28 17:00:00,0.2,0.2,0.1,100.0,456.9,23.8,61.6,4.8,17,0,10,302
2024-10-28 18:00:00,,,,,,,,,18,0,10,302
2024-10-28 19:00:00,0.3,0.4,0.3,40.5,414.6,23.8,63.5,3.1,19,0,10,302
2024-10-28 20:00:00,0.4,0.7,0.2,57.2,659.3,21.0,55.7,3.5,20,0,10,302
2024-10-28 21:00:00,0.2,0.4,0.2,52.5,224.1,19.4,68.2,4.8,21,0,10,302
2024-10-28 22:00:00,0.2,0.3,0.1,40.8,237.2,23.1,66.0,3.0,22,0,10,302
2024-10-28 23:00:00,0.2,0.2,0.2,60.2,238.2,23.7,63.2,3.2,23,0,10,302
2024-10-29 00:00:00,0.1,0.2,0.2,72.5,122.5,23.1,61.9,3.0,0,1,10,303
2024-10-29 01:00:00,0.2,0.4,0.1,36.4,356.7,21.5,60.5,4.9,1,1,10,303
2024-10-29 02:00:00,0.3,0.3,0.1,137.8,399.0,18.3,59.5,3.3,2,1,10,303
2024-10-29 03:00:00,0.2,0.4,0.2,27.0,396.2,19.7,62.4,4.8,3,1,10,303
2024-10-29 04:00:00,0.3,0.4,0.1,35.5,529.8,20.4,59.8,3.9,4,1,10,303
2024-10-29 05:00:00,0.3,0.3,0.2,54.7,473.0,21.3,60.4,3.8,5,1,10,303
2024-10-29 06:00:00,0.3,0.2,0.2,122.4,272.3,24.1,58.6,3.9,6,1,10,303
2024-10-29 07:00:00,0.7,0.4,0.2,39.8,629.7,21.6,57.8,3.8,7,1,10,303
2024-10-29 08:00:00,0.4,0.5,0.4,32.5,438.4,17.6,68.1,3.7,8,1,10,303
2024-10-29 09:00:00,,,,,,,,,9,1,10,303
2024-10-29 10:00:00,0.2,0.2,0.1,45.1,239.9,20.4,57.1,4.0,10,1,10,303
2024-10-29 11:00:00,0.5,0.3,0.2,65.0,277.7,20.8,60.0,5.0,11,1,10,303
2024-10-29 12:00:00,,,,,,,,,12,1,10,303
2024-10-29 13:00:00,,,,,,,,,13,1,10,303
2024-10-29 14:00:00,0.3,0.2,0.1,127.5,374.5,19.0,59.2,4.5,14,1,10,303
2024-10-29 15:00:00,0.4,0.2,0.2,15.3,238.8,22.7,57.5,3.8,15,1,10,303
2024-10-29 16:00:00,0.2,0.4,0.1,103.2,220.0,24.5,57.0,4.6,16,1,10,303
2024-10-29 17:00:00,0.2,0.2,0.3,72.4,356.9,17.9,51.2,3.3,17,1,10,303
2024-10-29 18:00:00,0.6,0.8,0.4,37.0,710.1,20.3,68.3,3.4,18,1,10,303
2024-10-29 19:00:00,0.5,0.5,0.3,105.4,782.9,24.0,60.1,4.2,19,1,10,303
2024-10-29 20:00:00,0.5,0.3,0.4,28.8,499.7,23.7,68.2,4.4,20,1,10,303
2024-10-29 21:00:00,0.2,0.3,0.1,74.6,346.5,19.9,57.9,4.3,21,1,10,303
2024-10-29 22:00:00,0.2,0.3,0.1,21.7,389.0,24.1,61.4,4.0,22,1,10,303
2024-10-29 23:00:00,,,,,,,,,23,1,10,303
2024-10-30 00:00:00,0.4,0.4,0.2,31.5,327.3,23.0,61.8,3.7,0,2,10,304
2024-10-30 01:00:00,0.3,0.5,0.3,36.9,395.0,20.3,57.1,4.2,1,2,10,304
2024-10-30 02:00:00,0.5,0.4,0.3,50.0,351.0,22.3,50.5,3.5,2,2,10,304
2024-10-30 03:00:00,0.3,0.3,0.4,35.8,294.0,19.4,70.6,4.3,3,2,10,304
2024-10-30 04:00:00,,,,,,,,,4,2,10,304
2024-10-30 05:00:00,0.3,0.6,0.2,60.0,537.4,21.1,72.0,3.2,5,2,10,304
2024-10-30 06:00:00,0.3,0.6,0.4,50.8,302.0,22.0,56.3,3.6,6,2,10,304
2024-10-30 07:00:00,0.6,0.3,0.5,58.7,426.8,26.5,66.2,3.5,7,2,10,304
2024-10-30 08:00:00,0.4,0.8,0.6,53.4,557.4,26.8,62.3,4.6,8,2,10,304
2024-10-30 09:00:00,,,,,,,,,9,2,10,304
2024-10-30 10:00:00,0.6,0.5,0.2,48.3,441.0,24.7,56.2,3.1,10,2,10,304
2024-10-30 11:00:00,0.3,0.3,0.2,74.7,205.9,19.5,57.3,4.6,11,2,10,304
2024-10-30 12:00:00,0.5,0.2,0.2,36.5,280.2,22.5,57.4,3.5,12,2,10,304
2024-10-30 13:00:00,0.2,0.4,0.3,37.4,369.9,20.4,60.0,4.1,13,2,10,304
2024-10-30 14:00:00,0.4,0.3,0.3,86.4,407.0,20.8,58.2,4.1,14,2,10,304
2024-10-30 15:00:00,,,,,,,,,15,2,10,304
2024-10-30 16:00:00,0.4,0.3,0.3,62.7,226.2,21.0,54.6,3.5,16,2,10,304
2024-10-30 17:00:00,0.3,0.4,0.2,34.9,182.1,20.4,55.1,3.3,17,2,10,304
2024-10-30 18:00:00,0.2,0.7,0.6,33.8,417.2,19.7,61.3,3.5,18,2,10,304
2024-10-30 19:00:00,0.5,0.8,0.6,84.7,369.5,20.2,55.2,4.2,19,2,10,304
2024-10-30 20:00:00,0.5,0.8,0.3,82.9,637.3,18.9,53.2,3.4,20,2,10,304
2024-10-30 21:00:00,0.2,0.3,0.3,48.6,322.6,22.2,59.4,3.7,21,2,10,304
2024-10-30 22:00:00,0.3,0.4,0.1,127.1,287.6,22.1,47.8,4.3,22,2,10,304
2024-10-30 23:00:00,0.3,0.3,0.2,59.8,303.5,22.4,58.6,3.2,23,2,10,304
2024-10-31 00:00:00,0.3,0.4,0.3,32.0,431.3,21.6,59.2,4.9,0,3,10,305
2024-10-31 01:00:00,0.3,0.3,0.2,44.6,220.5,20.5,61.7,4.1,1,3,10,305
2024-10-31 02:00:00,0.3,0.5,0.2,49.9,168.9,20.3,60.5,4.0,2,3,10,305
2024-10-31 03:00:00,0.5,0.6,0.3,51.5,373.0,22.0,52.4,3.7,3,3,10,305
2024-10-31 04:00:00,0.3,0.4,0.3,82.1,268.0,21.6,57.9,3.5,4,3,10,305
2024-10-31 05:00:00,0.3,0.7,0.3,33.9,222.1,20.4,62.1,4.0,5,3,10,305
2024-10-31 06:00:00,,,,,,,,,6,3,10,305
2024-10-31 07:00:00,0.6,0.7,0.4,63.3,250.5,24.7,54.9,3.1,7,3,10,305
2024-10-31 08:00:00,0.6,0.4,0.2,40.6,349.5,25.6,60.9,4.7,8,3,10,305
2024-10-31 09:00:00,0.2,0.4,0.4,131.2,220.8,21.2,63.4,4.6,9,3,10,305
2024-10-31 10:00:00,0.5,0.5,0.2,72.6,325.8,20.2,54.0,3.9,10,3,10,305
2024-10-31 11:00:00,0.6,0.6,0.3,40.3,483.3,21.6,49.0,3.7,11,3,10,305
2024-10-31 12:00:00,0.3,0.4,0.2,80.8,253.8,23.9,67.7,4.0,12,3,10,305
2024-10-31 13:00:00,0.3,0.7,0.2,66.7,237.7,21.6,60.4,3.4,13,3,10,305
2024-10-31 14:00:00,0.3,0.6,0.2,64.1,514.8,22.4,56.6,3.0,14,3,10,305
2024-10-31 15:00:00,0.3,0.3,0.4,47.4,363.8,20.3,56.4,3.7,15,3,10,305
2024-10-31 16:00:00,0.4,0.5,0.4,58.9,615.6,19.3,59.6,3.0,16,3,10,305
2024-10-31 17:00:00,0.2,0.9,0.7,21.5,316.3,23.2,64.0,3.1,17,3,10,305
2024-10-31 18:00:00,0.5,0.6,0.9,84.3,580.7,22.0,51.3,3.1,18,3,10,305
2024-10-31 19:00:00,1.1,0.9,0.3,12.6,836.9,23.0,56.8,4.8,19,3,10,305
2024-10-31 20:00:00,0.5,0.7,0.4,41.7,518.9,18.2,67.1,3.3,20,3,10,305
2024-10-31 21:00:00,0.5,0.6,0.3,26.3,324.6,25.3,63.0,3.5,21,3,10,305
2024-10-31 22:00:00,0.4,0.7,0.3,40.7,145.8,22.2,62.5,4.0,22,3,10,305
2024-10-31 23:00:00,0.2,0.4,0.3,48.3,507.6,18.0,60.9,4.1,23,3,10,305
2024-11-01 00:00:00,0.5,0.7,0.8,30.8,339.2,23.6,60.6,3.2,0,4,11,306
2024-11-01 01:00:00,0.4,1.0,0.2,16.4,292.1,20.8,56.7,4.8,1,4,11,306
2024-11-01 02:00:00,0.4,0.5,0.3,54.0,396.0,21.7,56.2,3.5,2,4,11,306
2024-11-01 03:00:00,0.5,0.7,0.6,114.6,211.6,20.6,63.0,4.9,3,4,11,306
2024-11-01 04:00:00,0.5,0.4,0.3,43.2,255.7,21.4,56.3,3.5,4,4,11,306
2024-11-01 05:00:00,0.5,0.5,0.4,73.0,356.1,21.5,60.4,3.0,5,4,11,306
2024-11-01 06:00:00,0.6,0.5,0.5,90.8,305.7,18.3,59.8,4.9,6,4,11,306
2024-11-01 07:00:00,0.8,1.0,0.6,23.3,517.4,23.3,70.0,4.0,7,4,11,306
2024-11-01 08:00:00,0.4,1.1,0.5,41.4,487.6,21.8,58.2,4.8,8,4,11,306
2024-11-01 09:00:00,0.6,0.8,0.7,29.8,546.7,22.5,64.9,4.5,9,4,11,306
2024-11-01 10:00:00,1.1,0.8,0.2,36.0,203.0,23.2,62.5,3.4,10,4,11,306
2024-11-01 11:00:00,0.6,0.8,0.3,98.2,442.6,21.8,58.4,4.7,11,4,11,306
2024-11-01 12:00:00,0.9,0.7,0.4,54.4,260.9,22.3,52.8,3.1,12,4,11,306
2024-11-01 13:00:00,0.7,0.5,0.2,68.2,306.9,18.7,58.7,4.0,13,4,11,306
2024-11-01 14:00:00,0.5,0.4,0.5,48.9,251.9,19.9,63.5,3.5,14,4,11,306
2024-11-01 15:00:00,0.5,0.4,0.4,30.6,276.7,21.8,52.9,3.7,15,4,11,306
2024-11-01 16:00:00,,,,,,,,,16,4,11,306
2024-11-01 17:00:00,0.3,0.4,0.2,82.1,376.1,22.4,65.7,4.4,17,4,11,306
2024-11-01 18:00:00,0.8,1.2,0.4,56.5,711.6,24.4,59.5,3.9,18,4,11,306
2024-11-01 19:00:00,,,,,,,,,19,4,11,306
2024-11-01 20:00:00,0.7,1.2,0.8,30.3,454.1,22.3,59.7,3.1,20,4,11,306
2024-11-01 21:00:00,0.5,0.5,0.2,66.0,337.0,21.7,61.9,4.4,21,4,11,306
2024-11-01 22:00:00,0.6,0.8,0.4,85.2,324.2,21.1,66.5,4.9,22,4,11,306
2024-11-01 23:00:00,0.3,0.7,0.3,58.5,307.1,21.2,51.2,4.7,23,4,11,306
2024-11-02 00:00:00,0.5,1.0,0.4,24.2,354.4,20.0,55.4,3.2,0,5,11,307
2024-11-02 01:00:00,0.4,1.0,0.4,95.6,205.9,21.3,65.4,3.2,1,5,11,307
2024-11-02 02:00:00,0.4,0.6,0.4,34.0,164.4,21.1,66.4,4.2,2,5,11,307
2024-11-02 03:00:00,0.4,0.4,0.3,58.0,431.5,21.2,52.2,4.3,3,5,11,307
2024-11-02 04:00:00,0.4,0.5,0.5,72.7,290.3,18.0,67.0,4.2,4,5,11,307
2024-11-02 05:00:00,0.8,0.3,0.2,76.5,342.1,21.3,46.3,4.8,5,5,11,307
2024-11-02 06:00:00,0.4,0.4,0.3,24.2,232.8,19.8,62.3,3.5,6,5,11,307
2024-11-02 07:00:00,,,,,,,,,7,5,11,307
2024-11-02 08:00:00,0.7,0.8,0.5,50.7,503.1,19.3,55.5,4.8,8,5,11,307
2024-11-02 09:00:00,1.1,0.9,0.3,88.3,429.2,21.6,55.8,4.4,9,5,11,307
2024-11-02 10:00:00,0.8,0.7,0.5,59.7,329.0,20.9,56.0,4.4,10,5,11,307
2024-11-02 11:00:00,0.7,0.6,0.3,88.7,179.1,20.3,58.2,3.7,11,5,11,307
2024-11-02 12:00:00,0.6,0.4,0.4,61.7,337.7,22.1,69.1,4.3,12,5,11,307
2024-11-02 13:00:00,0.5,0.6,0.4,48.2,471.7,22.3,63.3,4.5,13,5,11,307
2024-11-02 14:00:00,0.4,0.5,0.4,53.7,331.9,21.4,66.4,4.2,14,5,11,307
2024-11-02 15:00:00,0.9,0.6,0.6,91.4,319.3,22.7,57.6,4.5,15,5,11,307
2024-11-02 16:00:00,0.4,0.9,0.4,29.6,274.5,20.7,60.3,4.2,16,5,11,307
2024-11-02 17:00:00,0.6,0.6,0.5,71.4,417.8,22.3,53.8,5.0,17,5,11,307
2024-11-02 18:00:00,1.3,1.9,0.7,38.6,786.3,21.4,57.8,4.0,18,5,11,307
2024-11-02 19:00:00,,,,,,,,,19,5,11,307
2024-11-02 20:00:00,1.3,0.9,1.1,74.8,605.2,19.9,61.6,3.3,20,5,11,307
2024-11-02 21:00:00,0.7,0.4,0.4,34.9,323.7,23.9,55.7,4.9,21,5,11,307
2024-11-02 22:00:00,0.9,0.6,0.5,57.8,340.6,24.7,55.0,3.9,22,5,11,307
2024-11-02 23:00:00,0.4,0.9,0.6,40.9,239.5,23.0,61.2,3.2,23,5,11,307
2024-11-03 00:00:00,0.4,0.6,0.7,19.3,425.8,20.3,59.1,3.3,0,6,11,308
2024-11-03 01:00:00,0.5,0.9,0.4,60.1,358.1,24.3,55.9,3.1,1,6,11,308
2024-11-03 02:00:00,0.6,1.0,0.6,52.2,433.5,22.7,55.1,3.5,2,6,11,308
2024-11-03 03:00:00,0.6,0.6,0.5,23.1,216.3,22.1,55.9,5.0,3,6,11,308
2024-11-03 04:00:00,0.5,0.6,0.7,37.5,220.1,25.2,63.4,3.7,4,6,11,308
2024-11-03 05:00:00,0.3,0.9,0.5,24.1,560.6,19.8,61.5,3.5,5,6,11,308
2024-11-03 06:00:00,0.7,0.8,0.5,66.5,426.4,23.0,55.6,4.3,6,6,11,308
2024-11-03 07:00:00,1.6,0.9,0.8,86.5,355.0,19.8,55.8,4.3,7,6,11,308
2024-11-03 08:00:00,1.0,1.0,0.7,69.7,588.2,20.3,53.6,4.9,8,6,11,308
2024-11-03 09:00:00,1.1,1.1,0.7,73.7,394.2,26.7,57.4,4.5,9,6,11,308
2024-11-03 10:00:00,0.7,0.4,0.4,40.3,181.6,22.5,60.0,3.2,10,6,11,308
2024-11-03 11:00:00,0.7,0.9,0.4,61.8,161.0,25.2,55.0,5.0,11,6,11,308
2024-11-03 12:00:00,0.8,0.6,0.8,49.4,300.3,22.6,70.3,4.5,12,6,11,308
2024-11-03 13:00:00,0.7,0.3,0.5,53.4,482.7,22.3,62.5,3.5,13,6,11,308
2024-11-03 14:00:00,0.5,0.7,0.4,72.8,477.1,20.2,59.2,3.5,14,6,11,308
2024-11-03 15:00:00,0.5,0.6,0.4,79.4,441.1,23.4,59.8,4.9,15,6,11,308
2024-11-03 16:00:00,0.6,1.2,0.6,42.5,387.7,21.5,52.4,3.4,16,6,11,308
2024-11-03 17:00:00,,,,,,,,,17,6,11,308
2024-11-03 18:00:00,1.0,0.9,0.5,46.0,768.6,20.9,66.0,3.7,18,6,11,308
2024-11-03 19:00:00,1.2,1.5,0.5,45.5,297.6,21.3,67.5,4.4,19,6,11,308
2024-11-03 20:00:00,1.2,1.1,0.4,55.6,732.1,21.5,48.3,3.9,20,6,11,308
2024-11-03 21:00:00,0.8,0.6,0.3,69.2,215.9,21.7,61.7,3.6,21,6,11,308
2024-11-03 22:00:00,0.9,0.8,0.3,23.1,229.8,21.4,66.3,3.5,22,6,11,308
2024-11-03 23:00:00,0.6,0.5,0.7,37.9,372.4,18.4,57.7,3.3,23,6,11,308
2024-11-04 00:00:00,,,,,,,,,0,0,11,309
2024-11-04 01:00:00,0.6,1.4,0.5,81.8,252.0,21.2,63.4,3.5,1,0,11,309
2024-11-04 02:00:00,0.7,1.0,0.3,45.6,367.3,14.8,61.8,3.7,2,0,11,309
2024-11-04 03:00:00,0.4,0.8,0.5,40.4,358.2,18.2,58.3,3.0,3,0,11,309
2024-11-04 04:00:00,1.0,0.8,0.3,61.5,275.6,20.5,60.0,4.1,4,0,11,309
2024-11-04 05:00:00,0.7,1.0,0.5,39.1,316.9,24.0,57.3,4.4,5,0,11,309
2024-11-04 06:00:00,0.8,1.1,1.1,49.3,564.9,22.6,61.0,4.9,6,0,11,309
2024-11-04 07:00:00,1.5,1.0,1.0,102.4,417.1,20.0,60.8,3.4,7,0,11,309
2024-11-04 08:00:00,0.9,1.4,0.7,101.3,421.4,21.0,57.4,4.8,8,0,11,309
2024-11-04 09:00:00,,,,,,,,,9,0,11,309
2024-11-04 10:00:00,0.7,0.8,0.4,46.1,286.4,20.2,58.6,4.6,10,0,11,309
2024-11-04 11:00:00,0.6,0.9,0.4,38.7,383.5,19.2,54.5,4.8,11,0,11,309
2024-11-04 12:00:00,0.5,0.8,0.9,22.9,470.2,23.2,53.9,4.9,12,0,11,309
2024-11-04 13:00:00,1.1,1.0,0.3,75.0,281.0,23.6,56.1,3.7,13,0,11,309
2024-11-04 14:00:00,0.6,1.0,0.5,130.6,234.0,20.2,63.7,3.5,14,0,11,309
2024-11-04 15:00:00,0.8,0.5,0.6,41.5,547.2,22.4,54.0,3.9,15,0,11,309
2024-11-04 16:00:00,0.4,0.5,0.4,35.8,313.6,21.3,55.1,4.1,16,0,11,309
2024-11-04 17:00:00,1.0,0.7,0.6,44.4,181.4,20.2,63.1,4.4,17,0,11,309
2024-11-04 18:00:00,1.7,2.6,0.8,51.3,952.2,23.7,55.7,4.4,18,0,11,309
2024-11-04 19:00:00,1.3,1.1,1.2,31.5,763.5,20.1,53.9,3.2,19,0,11,309
2024-11-04 20:00:00,1.2,1.4,1.1,41.3,880.5,22.9,63.6,4.2,20,0,11,309
2024-11-04 21:00:00,0.8,0.7,0.5,74.4,465.3,21.5,58.9,3.3,21,0,11,309
2024-11-04 22:00:00,,,,,,,,,22,0,11,309
2024-11-04 23:00:00,0.4,0.9,0.4,82.4,221.7,20.3,58.4,5.0,23,0,11,309
2024-11-05 00:00:00,1.0,1.4,0.9,57.3,238.6,19.4,61.9,4.5,0,1,11,310
2024-11-05 01:00:00,0.6,1.1,0.9,32.0,261.3,20.9,63.2,4.4,1,1,11,310
2024-11-05 02:00:00,0.8,0.7,1.1,39.3,259.1,20.3,59.1,3.2,2,1,11,310
2024-11-05 03:00:00,0.7,2.1,0.6,54.7,314.3,21.5,52.3,3.4,3,1,11,310
2024-11-05 04:00:00,0.7,1.0,0.4,31.6,261.5,19.0,61.2,3.7,4,1,11,310
2024-11-05 05:00:00,0.8,0.8,1.2,30.0,212.0,21.0,58.0,4.9,5,1,11,310
2024-11-05 06:00:00,0.6,1.4,0.5,30.7,233.0,22.2,64.0,3.7,6,1,11,310
2024-11-05 07:00:00,1.6,1.2,0.7,60.9,416.0,20.0,55.3,4.6,7,1,11,310
2024-11-05 08:00:00,0.7,2.3,0.8,42.8,640.5,22.8,58.2,3.2,8,1,11,310
2024-11-05 09:00:00,1.4,1.1,0.6,79.5,382.3,23.1,52.3,4.3,9,1,11,310
2024-11-05 10:00:00,0.7,1.4,0.7,34.6,386.2,18.9,63.7,4.6,10,1,11,310
2024-11-05 11:00:00,0.5,1.0,0.5,18.5,203.8,19.8,65.9,4.1,11,1,11,310
2024-11-05 12:00:00,0.8,1.4,0.5,47.0,116.0,18.7,57.3,4.5,12,1,11,310
2024-11-05 13:00:00,0.5,1.7,0.8,95.7,291.1,22.2,58.8,4.4,13,1,11,310
2024-11-05 14:00:00,0.8,0.7,0.7,50.2,252.3,21.6,55.7,4.0,14,1,11,310
2024-11-05 15:00:00,,,,,,,,,15,1,11,310
2024-11-05 16:00:00,0.9,0.6,0.6,25.9,224.5,20.0,63.2,3.7,16,1,11,310
2024-11-05 17:00:00,0.6,0.7,0.6,80.0,245.0,22.0,57.2,3.9,17,1,11,310
2024-11-05 18:00:00,1.2,1.3,0.9,35.8,405.5,21.6,62.1,4.1,18,1,11,310
2024-11-05 19:00:00,1.5,2.0,1.0,91.7,416.6,23.8,59.7,3.3,19,1,11,310
2024-11-05 20:00:00,1.1,1.7,1.2,64.3,362.7,19.0,63.5,4.0,20,1,11,310
2024-11-05 21:00:00,0.8,0.9,0.6,36.4,159.9,21.3,57.8,3.6,21,1,11,310
2024-11-05 22:00:00,0.5,1.0,0.7,79.0,156.1,19.3,65.2,3.5,22,1,11,310
2024-11-05 23:00:00,0.9,1.1,0.4,34.2,633.8,21.6,69.1,4.2,23,1,11,310
2024-11-06 00:00:00,1.5,1.3,0.5,27.7,297.6,20.9,51.4,3.7,0,2,11,311
2024-11-06 01:00:00,2.0,1.5,0.5,35.0,479.2,21.8,59.5,4.7,1,2,11,311
2024-11-06 02:00:00,0.9,1.8,0.5,67.3,287.5,20.5,59.5,3.8,2,2,11,311
2024-11-06 03:00:00,1.1,1.0,1.0,78.0,290.4,22.8,56.4,3.8,3,2,11,311
2024-11-06 04:00:00,0.5,0.9,0.8,42.2,332.5,19.9,62.0,5.0,4,2,11,311
2024-11-06 05:00:00,1.4,1.3,0.5,23.4,367.5,19.3,65.5,3.7,5,2,11,311
2024-11-06 06:00:00,1.1,0.7,0.8,26.5,208.7,21.7,50.1,3.3,6,2,11,311
2024-11-06 07:00:00,,,,,,,,,7,2,11,311
2024-11-06 08:00:00,,,,,,,,,8,2,11,311
2024-11-06 09:00:00,1.2,1.5,0.6,55.0,254.7,19.0,58.7,3.5,9,2,11,311
2024-11-06 10:00:00,0.8,0.7,0.9,107.4,447.6,21.8,60.4,4.8,10,2,11,311
2024-11-06 11:00:00,,,,,,,,,11,2,11,311
2024-11-06 12:00:00,0.6,1.1,0.6,31.5,161.4,21.9,60.2,3.1,12,2,11,311
2024-11-06 13:00:00,1.2,1.5,0.5,37.5,233.0,20.1,66.8,4.1,13,2,11,311
2024-11-06 14:00:00,0.6,1.5,0.9,40.5,313.0,22.1,62.4,4.7,14,2,11,311
2024-11-06 15:00:00,0.6,1.1,0.6,57.8,390.4,22.3,60.9,3.8,15,2,11,311
2024-11-06 16:00:00,0.7,1.9,0.6,92.7,479.4,19.9,51.1,4.1,16,2,11,311
2024-11-06 17:00:00,1.1,1.0,0.6,41.0,250.5,22.9,63.6,3.3,17,2,11,311
2024-11-06 18:00:00,1.3,1.8,1.3,91.5,1100.9,21.2,60.0,4.7,18,2,11,311
2024-11-06 19:00:00,1.1,0.9,1.2,114.7,538.0,17.8,56.9,3.2,19,2,11,311
2024-11-06 20:00:00,1.3,1.7,1.2,43.0,510.4,21.0,63.1,3.2,20,2,11,311
2024-11-06 21:00:00,,,,,,,,,21,2,11,311
2024-11-06 22:00:00,0.6,1.7,0.4,42.8,332.9,23.9,62.7,4.7,22,2,11,311
2024-11-06 23:00:00,0.6,0.8,0.4,50.7,327.4,18.6,66.0,4.1,23,2,11,311
2024-11-07 00:00:00,1.8,1.3,0.9,42.8,552.7,20.3,60.9,3.2,0,3,11,312
